"","celltype1","celltype2","AUC.x","AUC.y","AUC.x.x","AUC.y.y","AUC.x.x.x","AUC.y.y.y","average_AUC","number_points"
"223","IPC-2","RG-8",0.84000563462142,0.834286133813514,0.836375128978841,0.843258904972005,0.652034917830757,0.850644806539947,0.809434254459414,6
"224","IPC-2","RG-9",0.849280975718904,0.82148033792428,0.829486726363799,0.852533158343875,NA,0.434229054314637,0.757402050533099,5
"225","IPC-2","ULExN",0.405920365044628,0.458666312305745,0.729627968734355,0.837593849560221,NA,0.834526984866048,0.653267096102199,5
"226","IPC-3","IPC-4",0.673736743074691,NA,NA,NA,NA,0.425948296712669,0.54984251989368,2
"227","IPC-3","MC-1",0.753663107060746,0.559236027491343,NA,0.408618548709516,NA,NA,0.573839227753868,3
"228","IPC-3","MC-2",0.421423801512076,0.480753166114863,NA,0.420663667384232,0.426452353240774,NA,0.437323247062986,4
"229","IPC-3","MC-3",0.418591294450205,0.68260204828693,NA,0.42218393563992,NA,NA,0.507792426125685,3
"230","IPC-3","MC-4",0.421333493241412,0.423779843500732,NA,NA,NA,NA,0.422556668371072,2
"231","IPC-3","MC-5",0.75479715666767,0.36151782779859,NA,NA,NA,NA,0.55815749223313,2
"232","IPC-3","N-1",0.421469215154418,0.431795804466938,0.423043746943839,0.421915543030436,0.423619846178903,0.426452353240774,0.424716084835884,6
"233","IPC-3","N-2",0.407903828224014,0.513999235511116,0.421423801512076,0.42569221911293,0.42225597834688,0.424748050092306,0.43600385213322,6
"234","IPC-3","RG-1",0.434229054314637,0.523294585807622,0.674384842652926,0.852533158343875,0.853293296702927,0.845138264956748,0.697145533796456,6
"235","IPC-3","RG-10",0.413084707657236,0.447525959687579,0.423558010312503,0.538291764345828,0.426452353240774,0.428352688560383,0.446210913967384,6
"236","IPC-3","RG-11",0.429960636713784,0.431251980054392,NA,0.831191040624815,0.76076405831045,NA,0.61329192892586,4
"237","IPC-3","RG-2",0.533633234325702,0.507131944717803,0.841558179981851,0.840895365127262,0.848080697257151,0.850166826859612,0.73691104137823,6
"238","IPC-3","RG-3",0.757623848211514,0.516089122858699,NA,0.851773019984823,0.844399112510583,0.697541476147495,0.733485315942622,5
"239","IPC-3","RG-4",0.413836963224056,0.474831898159432,0.42569221911293,0.426452353240774,0.586412714494342,0.42569221911293,0.458819727890744,6
"240","IPC-3","RG-5",0.528853049881953,0.648254801428315,0.564137794399804,0.842393610454877,0.610510021433382,0.834368968486829,0.67141970768086,6
"241","IPC-3","RG-6",0.654303338814211,0.502602363960484,0.7426559156237,0.818476698292602,0.748911132901289,0.840677911914096,0.717937893584397,6
"242","IPC-3","RG-7",0.536351832708644,0.551692327102598,0.649910948650661,0.832714809666756,0.827880533238588,0.537519842528069,0.656011715649219,6
"243","IPC-3","RG-8",0.535999565809965,0.78246810996192,0.847052140475002,0.746706929384006,0.845050129123828,0.848264734800063,0.767590268259131,6
"244","IPC-3","RG-9",0.410880796309812,0.795891748146349,0.423558010312503,0.844022632601919,NA,0.609346534078581,0.616739944289833,5
"245","IPC-3","ULExN",0.393897953191083,0.48792373868437,0.421994756695822,0.420479632491452,NA,0.42569221911293,0.429997660035131,5
"246","IPC-4","MC-1",0.756227216343542,NA,NA,NA,NA,NA,0.756227216343542,1
"247","IPC-4","MC-2",0.47852006544369,NA,NA,NA,NA,NA,0.47852006544369,1
"248","IPC-4","MC-3",0.536759704169018,NA,NA,NA,NA,NA,0.536759704169018,1
"249","IPC-4","MC-4",0.480422157503239,NA,NA,NA,NA,NA,0.480422157503239,1
"250","IPC-4","MC-5",0.609339728655759,NA,NA,NA,NA,NA,0.609339728655759,1
"251","IPC-4","N-1",0.421446508333248,NA,NA,NA,NA,0.426726585623748,0.424086546978498,2
"252","IPC-4","N-2",0.428434870112117,NA,NA,NA,NA,0.42532414932737,0.426879509719744,2
"253","IPC-4","RG-1",0.482227151798011,NA,NA,NA,NA,0.64830457016435,0.56526586098118,2
"254","IPC-4","RG-10",0.429070137678924,NA,NA,NA,NA,0.414786960137743,0.421928548908333,2
"255","IPC-4","RG-11",0.480801580860104,NA,NA,NA,NA,NA,0.480801580860104,1
"256","IPC-4","RG-2",0.453909289967796,NA,NA,NA,NA,0.645663964675856,0.549786627321826,2
"257","IPC-4","RG-3",0.776054910284786,NA,NA,NA,NA,0.421423801512076,0.598739355898431,2
"258","IPC-4","RG-4",0.431179524613988,NA,NA,NA,NA,0.745590412538516,0.588384968576252,2
"259","IPC-4","RG-5",0.537980016897357,NA,NA,NA,NA,0.645303761570895,0.591641889234126,2
"260","IPC-4","RG-6",0.638472932348917,NA,NA,NA,NA,0.533992746881648,0.586232839615283,2
"261","IPC-4","RG-7",0.563057136059746,NA,NA,NA,NA,0.528961351091253,0.546009243575499,2
"262","IPC-4","RG-8",0.772278206676931,NA,NA,NA,NA,0.842011795113432,0.807145000895182,2
"263","IPC-4","RG-9",0.512508083781547,NA,NA,NA,NA,0.41402887667786,0.463268480229704,2
"264","IPC-4","ULExN",0.436698718711862,NA,NA,NA,NA,0.42569221911293,0.431195468912396,2
"265","MC-1","MC-2",0.842771933472484,0.852533158343875,NA,0.450542590590207,NA,NA,0.715282560802189,3
"266","MC-1","MC-3",0.846514676867839,0.85101288162577,NA,0.784420238241328,NA,NA,0.827315932244979,3
"267","MC-1","MC-4",0.850080699817509,0.839368541816901,NA,NA,NA,NA,0.844724620817205,2
"268","MC-1","MC-5",0.786152167624151,0.42920050258594,NA,NA,NA,NA,0.607676335105045,2
"269","MC-1","N-1",0.431862681209118,0.42569221911293,NA,0.420971374009812,NA,NA,0.426175424777287,3
"270","MC-1","N-2",0.537976177859212,0.424932084985085,NA,0.424932084985085,NA,NA,0.462613449276461,3
"271","MC-1","RG-1",0.591903186055071,0.426452353240774,NA,0.41212060605737,NA,NA,0.476825381784405,3
"272","MC-1","RG-10",0.75811556814747,0.42569221911293,NA,0.411158447044237,NA,NA,0.531655411434879,3
"273","MC-1","RG-11",0.757931530604557,0.428820435522017,NA,0.407674379688891,NA,NA,0.531475448605155,3
"274","MC-1","RG-2",0.756987354702594,0.426452353240774,NA,0.413958225415243,NA,NA,0.532465977786203,3
"275","MC-1","RG-3",0.852533158343875,0.421565657546503,NA,0.651981631600208,NA,NA,0.642026815830195,3
"276","MC-1","RG-4",0.587450724968347,0.429960636713784,NA,0.421423801512076,NA,NA,0.479611721064736,3
"277","MC-1","RG-5",0.673677055933285,0.482788488987503,NA,0.424932084985085,NA,NA,0.527132543301958,3
"278","MC-1","RG-6",0.592663324414124,0.424932084985085,NA,0.400217954434837,NA,NA,0.472604454611349,3
"279","MC-1","RG-7",0.756987354702594,0.429960636713784,NA,0.410142235316654,NA,NA,0.53236340891101,3
"280","MC-1","RG-8",0.756987354702594,0.424079933410852,NA,0.420663667384232,NA,NA,0.533910318499226,3
"281","MC-1","RG-9",0.75811556814747,0.433468920186793,NA,0.404350131108662,NA,NA,0.531978206480975,3
"282","MC-1","ULExN",0.75811556814747,0.482028350628451,NA,0.420479632491452,NA,NA,0.553541183755791,3
"283","MC-2","MC-3",0.838990481428192,0.851773019984823,NA,0.424932084985085,NA,NA,0.7052318621327,3
"284","MC-2","MC-4",0.852533158343875,0.842314729070041,NA,NA,NA,NA,0.847423943706958,2
"285","MC-2","MC-5",0.806252082669021,0.424748050092306,NA,NA,NA,NA,0.615500066380663,2
"286","MC-2","N-1",0.424748050092306,0.425220134602618,NA,0.419123120588722,0.426072286176852,NA,0.423790897865124,4
"287","MC-2","N-2",0.421423801512076,0.423987915964462,NA,0.420686374205403,0.421994756695822,NA,0.422023212094441,4
"288","MC-2","RG-1",0.429960636713784,0.425220134602618,NA,0.42569221911293,0.426452353240774,NA,0.426831335917526,4
"289","MC-2","RG-10",0.427194332585383,0.424748050092306,NA,0.419719498363609,0.42569221911293,NA,0.424338525038557,4
"290","MC-2","RG-11",0.424689134112651,0.427312164544692,NA,0.421423801512076,0.42569221911293,NA,0.424779329820587,4
"291","MC-2","RG-2",0.535999565809965,0.423085925802191,NA,0.424748050092306,0.42569221911293,NA,0.452381440204348,4
"292","MC-2","RG-3",0.42920050258594,0.479550102185457,NA,0.649150810291608,0.425220134602618,NA,0.495780387416406,4
"293","MC-2","RG-4",0.421423801512076,0.427312164544692,NA,0.421446508333248,0.426452353240774,NA,0.424158706907697,4
"294","MC-2","RG-5",0.334475226877617,0.481844313085539,NA,0.423987915964462,0.447877378819362,NA,0.422046208686745,4
"295","MC-2","RG-6",0.429960636713784,0.424460000474775,NA,0.424748050092306,0.42569221911293,NA,0.426215226598448,4
"296","MC-2","RG-7",0.650671087009713,0.42901646769316,NA,0.424748050092306,0.42871460084107,NA,0.483287551409062,4
"297","MC-2","RG-8",0.533351075646985,0.424748050092306,NA,0.423558010312503,0.538744220311837,NA,0.480100339090908,4
"298","MC-2","RG-9",0.425188162584826,0.430636413124922,NA,0.421423801512076,NA,NA,0.425749459073941,3
"299","MC-2","ULExN",0.421423801512076,0.475374406224003,NA,0.419440338332691,NA,NA,0.438746182022923,3
"300","MC-3","MC-4",0.853293296702927,0.843258904972005,NA,NA,NA,NA,0.848276100837466,2
"301","MC-3","MC-5",0.703703805528834,0.419679280541925,NA,NA,NA,NA,0.561691543035379,2
"302","MC-3","N-1",0.424932084985085,0.42569221911293,NA,0.426452353240774,NA,NA,0.42569221911293,3
"303","MC-3","N-2",0.532573704708475,0.408418276563545,NA,0.42569221911293,NA,NA,0.455561400128317,3
"304","MC-3","RG-1",0.42920050258594,0.42569221911293,NA,0.422966776588935,NA,NA,0.425953166095935,3
"305","MC-3","RG-10",0.422896746858093,0.42569221911293,NA,0.430720770841627,NA,NA,0.42643657893755,3
"306","MC-3","RG-11",0.422797876184659,0.429960636713784,NA,0.423558010312503,NA,NA,0.425438841070315,3
"307","MC-3","RG-2",0.536759704169018,0.42569221911293,NA,0.421621542858944,NA,NA,0.461357822046964,3
"308","MC-3","RG-3",0.42569221911293,0.422565711879568,NA,0.425948296712669,NA,NA,0.424735409235056,3
"309","MC-3","RG-4",0.42569221911293,0.429960636713784,NA,0.421423801512076,NA,NA,0.42569221911293,3
"310","MC-3","RG-5",0.393297366367895,0.482788488987503,NA,0.424932084985085,NA,NA,0.433672646780161,3
"311","MC-3","RG-6",0.42569221911293,0.424932084985085,NA,0.421446508333248,NA,NA,0.424023604143754,3
"312","MC-3","RG-7",0.482788488987503,0.42569221911293,NA,0.418289427598116,NA,NA,0.442256711899516,3
"313","MC-3","RG-8",0.478631716200121,0.425220134602618,NA,0.423938077376425,NA,NA,0.442596642726388,3
"314","MC-3","RG-9",0.42920050258594,0.434229054314637,NA,0.427212487368618,NA,NA,0.430214014756398,3
"315","MC-3","ULExN",0.42920050258594,0.424932084985085,NA,0.420951717001764,NA,NA,0.425028101524263,3
"316","MC-4","MC-5",0.769463632075088,0.420663667384232,NA,NA,NA,NA,0.59506364972966,2
"317","MC-4","N-1",0.481785408741497,0.429960636713784,NA,NA,NA,NA,0.45587302272764,2
"318","MC-4","N-2",0.422565711879568,0.413877860856452,NA,NA,NA,NA,0.41822178636801,2
"319","MC-4","RG-1",0.424128965496249,0.426452353240774,NA,NA,NA,NA,0.425290659368511,2
"320","MC-4","RG-10",0.426834129480421,0.419719498363609,NA,NA,NA,NA,0.423276813922015,2
"321","MC-4","RG-11",0.536759704169018,0.422797876184659,NA,NA,NA,NA,0.479778790176838,2
"322","MC-4","RG-2",0.481182295862292,0.421180850639642,NA,NA,NA,NA,0.451181573250967,2
"323","MC-4","RG-3",0.647345617386788,0.426452353240774,NA,NA,NA,NA,0.536898985313781,2
"324","MC-4","RG-4",0.419860547895395,0.42569221911293,NA,NA,NA,NA,0.422776383504162,2
"325","MC-4","RG-5",0.520187387160195,0.535815528267054,NA,NA,NA,NA,0.528001457713625,2
"326","MC-4","RG-6",0.424128965496249,0.425312152049008,NA,NA,NA,NA,0.424720558772628,2
"327","MC-4","RG-7",0.422565711879568,0.421423801512076,NA,NA,NA,NA,0.421994756695822,2
"328","MC-4","RG-8",0.479662019144188,0.42569221911293,NA,NA,NA,NA,0.452677119128559,2
"329","MC-4","RG-9",0.535796338890682,0.424689134112651,NA,NA,NA,NA,0.480242736501666,2
"330","MC-4","ULExN",0.42294577894349,0.41753716015087,NA,NA,NA,NA,0.42024146954718,2
"331","MC-5","N-1",0.534003612646303,0.382855044252186,NA,NA,NA,NA,0.458429328449244,2
"332","MC-5","N-2",0.434282942238362,0.527380294639071,NA,NA,NA,NA,0.480831618438716,2
"333","MC-5","RG-1",0.664189689470912,0.42920050258594,NA,NA,NA,NA,0.546695096028426,2
"334","MC-5","RG-10",0.43899443713147,0.418297294278714,NA,NA,NA,NA,0.428645865705092,2
"335","MC-5","RG-11",0.435370964682128,0.42883243280038,NA,NA,NA,NA,0.432101698741254,2
"336","MC-5","RG-2",0.752450512735685,0.417380154081172,NA,NA,NA,NA,0.584915333408429,2
"337","MC-5","RG-3",0.763780623559254,0.441527952315005,NA,NA,NA,NA,0.602654287937129,2
"338","MC-5","RG-4",0.438528303175117,0.424932084985085,NA,NA,NA,NA,0.431730194080101,2
"339","MC-5","RG-5",0.725633518301166,0.52815221645683,NA,NA,NA,NA,0.626892867378998,2
"340","MC-5","RG-6",0.43849747191549,0.424932084985085,NA,NA,NA,NA,0.431714778450288,2
"341","MC-5","RG-7",0.436517555369543,0.434348277718289,NA,NA,NA,NA,0.435432916543916,2
"342","MC-5","RG-8",0.756227216343542,0.455571142318905,NA,NA,NA,NA,0.605899179331223,2
"343","MC-5","RG-9",0.751690374376633,0.725669652043871,NA,NA,NA,NA,0.738680013210252,2
"344","MC-5","ULExN",0.831711415064702,0.386516326577404,NA,NA,NA,NA,0.609113870821053,2
"345","N-1","N-2",0.826610744125894,0.819236836651654,0.842314729070041,0.852153089164349,0.837056385953056,0.843667500140375,0.836839880850895,6
"346","N-1","RG-1",0.42569221911293,0.42569221911293,0.648148309628389,0.426452353240774,0.425312152049008,0.425078278568191,0.46272925528537,6
"347","N-1","RG-10",0.748363335095264,0.424932084985085,0.756411253886453,0.845772690534144,0.42569221911293,0.428260671113994,0.604905375787978,6
"348","N-1","RG-11",0.429960636713784,0.421446508333248,NA,0.746746193353953,0.423987915964462,NA,0.505535313591362,4
"349","N-1","RG-2",0.537673475327607,0.426452353240774,0.74110810282705,0.70133366617289,0.422845697954038,0.74232069715211,0.595288998779078,6
"350","N-1","RG-3",0.591903186055071,0.653923269634685,NA,0.752332704047601,0.426367995524068,0.426452353240774,0.57019590170044,5
"351","N-1","RG-4",0.838608403457849,0.838990481428192,0.852533158343875,0.853293296702927,0.526996679415852,0.848917049773916,0.793223178187102,6
"352","N-1","RG-5",0.448758594257207,0.819447737805185,0.729279550688273,0.851588982441911,0.415031466973122,0.44931470950073,0.618903506944405,6
"353","N-1","RG-6",0.42569221911293,0.42569221911293,0.424564015199526,0.422859712051059,0.424564015199526,0.425449268240495,0.424803574819411,6
"354","N-1","RG-7",0.851773019984823,0.542630828514204,0.794630745931024,0.843236172897199,0.531725693145402,0.850166826859612,0.735693881222044,6
"355","N-1","RG-8",0.550687739124579,0.649654846090873,0.480139998824523,0.423938077376425,0.428072298672536,0.537801514127477,0.511715745702735,6
"356","N-1","RG-9",0.427594263608264,0.631717087766146,0.482028350628451,0.421731508137656,NA,0.429878084343247,0.478589858896753,5
"357","N-1","ULExN",0.425737632755273,0.471884678594475,0.852533158343875,0.852533158343875,NA,0.853293296702927,0.691196384948085,5
"358","N-2","RG-1",0.641541430707333,0.633639267713214,0.756227216343542,0.752225133743274,0.426452353240774,0.539702136469421,0.624964589702926,6
"359","N-2","RG-10",0.831572855966259,0.826738579538091,0.853293296702927,0.844252413816038,0.743514543670101,0.851404944898999,0.825129439098736,6
"360","N-2","RG-11",0.420663667384232,0.724243145639108,NA,0.647114310872294,0.424748050092306,NA,0.554192293496985,4
"361","N-2","RG-2",0.780957389142939,0.733115689055661,0.82717871964079,0.845520080298192,0.844756186986405,0.848520837359851,0.813341483747306,6
"362","N-2","RG-3",0.795267239439943,0.747682078121048,NA,0.757053583557421,0.751862628460839,0.845418204209651,0.779456746757781,5
"363","N-2","RG-4",0.823667784137886,0.818476698292602,0.844946335457908,0.852533158343875,0.826988292402128,0.852533158343875,0.836524237829712,6
"364","N-2","RG-5",0.438583658840501,0.807323673773369,0.730223726590237,0.851588982441911,0.734050996229082,0.545378975339912,0.684525002202502,6
"365","N-2","RG-6",0.42569221911293,0.734645612455854,0.747958787679014,0.539886174012333,0.417734901497737,0.538056462278274,0.56732902617269,6
"366","N-2","RG-7",0.832949267877351,0.812955098070514,0.836469225386207,0.843236172897199,0.738183822552003,0.844019043331057,0.817968771685722,6
"367","N-2","RG-8",0.540328769087854,0.747382686862873,0.751979277983349,0.844186197098856,0.753382905178943,0.758299605690381,0.732593240317043,6
"368","N-2","RG-9",0.412126832182525,0.825318170117711,0.430720770841627,0.539886174012333,NA,0.434168691154657,0.528444127661771,5
"369","N-2","ULExN",0.412172245824868,0.451684500957698,0.851588982441911,0.849700630637983,NA,0.564137794399804,0.625856830852453,5
"370","RG-1","RG-10",0.843074867429092,0.84399631125625,0.828634818657351,0.832273302316847,0.705776477004123,0.846856319473385,0.816768682689508,6
"371","RG-1","RG-11",0.852533158343875,0.853293296702927,NA,0.544805230499628,0.850828844082859,NA,0.775365132407322,4
"372","RG-1","RG-2",0.840892573487741,0.837359512571941,0.822001829257095,0.846684065389179,0.843258904972005,0.817460783467787,0.834609611524291,6
"373","RG-1","RG-3",0.848258576868409,0.853293296702927,NA,0.782480104055623,0.852533158343875,0.648489764510696,0.797010980096306,5
"374","RG-1","RG-4",0.844019043331057,0.852153089164349,0.848646550141507,0.849516593095071,0.782718558778268,0.848434920952744,0.837581459243833,6
"375","RG-1","RG-5",0.588514634053132,0.698795774417734,0.750397925158778,0.827521399597351,0.689158779975116,0.815432820474995,0.728303555612851,6
"376","RG-1","RG-6",0.84214722342227,0.852533158343875,0.818526293978027,0.854053435061979,0.853293296702927,0.840509983404924,0.843510565152334,6
"377","RG-1","RG-7",0.840407348150139,0.823864343462105,0.80738138660077,0.835458938910829,0.813344067957274,0.84733429915372,0.82796506403914,6
"378","RG-1","RG-8",0.828124299999981,0.852533158343875,0.822286113810771,0.840510758146297,0.844779181690109,0.842371966105683,0.838434246349453,6
"379","RG-1","RG-9",0.837361556228176,0.825443786930875,0.773112477984382,0.664228326679889,NA,0.757997759459385,0.771628781456542,5
"380","RG-1","ULExN",0.42569221911293,0.435209278292507,0.535999565809965,0.483456608575099,NA,0.42569221911293,0.461209978180686,5
"381","RG-10","RG-11",0.839188259226725,0.834722057884381,NA,0.832346734580932,0.425220134602618,NA,0.732869296573664,4
"382","RG-10","RG-2",0.82922418635076,0.835181504986088,0.816110366808338,0.827179282108605,0.842890829886181,0.844270878825635,0.832476174827601,6
"383","RG-10","RG-3",0.843074867429092,0.846560420539046,NA,0.829441608661069,0.661075535490905,0.42569221911293,0.721168930246609,5
"384","RG-10","RG-4",0.822340311791265,0.826230674946367,0.852533158343875,0.838693395771277,0.828511090023524,0.851588982441911,0.836649602219703,6
"385","RG-10","RG-5",0.537586811816858,0.811490483857539,0.643371105117783,0.83917926740754,0.45861580324251,0.640677858900549,0.65515355505713,6
"386","RG-10","RG-6",0.840132435128689,0.846560420539046,0.793946697317286,0.834257043718292,0.41969641593243,0.849024873159115,0.763936314299143,6
"387","RG-10","RG-7",0.836754539722061,0.825260224271164,0.833991830141859,0.789853009281599,0.807942381907873,0.83001212699066,0.820635685385869,6
"388","RG-10","RG-8",0.829808849696778,0.854053435061979,0.845190431786349,0.821832850916201,0.843533159557149,0.839472411121129,0.838981856356598,6
"389","RG-10","RG-9",0.83621960252768,0.822238910585924,0.852533158343875,0.541511606888514,NA,0.429960636713784,0.696492783011955,5
"390","RG-10","ULExN",0.418297294278714,0.412126832182525,0.539702136469421,0.844252413816038,NA,0.42569221911293,0.528014179171926,5
"391","RG-11","RG-2",0.831872676513741,0.812995680423729,NA,0.434706781735975,0.836602242965838,NA,0.729044345409821,4
"392","RG-11","RG-3",0.838000561855021,0.845706473816961,NA,0.398799547353499,0.829067074042559,NA,0.72789341426701,4
"393","RG-11","RG-4",0.5914943445792,0.835504928318239,NA,0.752512862225379,0.529871022032379,NA,0.677345789288799,4
"394","RG-11","RG-5",0.570300434844989,0.688335914623527,NA,0.42901646769316,0.679613861288964,NA,0.59181666961266,4
"395","RG-11","RG-6",0.842130691527129,0.838990481428192,NA,0.540567430986549,0.761892271755326,NA,0.745895218924299,4
"396","RG-11","RG-7",0.835772595682421,0.801807551533604,NA,0.834616901726305,0.740477809497793,NA,0.803168714610031,4
"397","RG-11","RG-8",0.824719820618785,0.834744789959186,NA,0.640907360593072,0.645711000852862,NA,0.736520743005976,4
"398","RG-11","RG-9",0.832148956782399,0.83001212699066,NA,0.410998628269122,NA,NA,0.691053237347394,3
"399","RG-11","ULExN",0.42569221911293,0.424687846224928,NA,0.63086318447372,NA,NA,0.493747749937193,3
"400","RG-2","RG-3",0.851588982441911,0.85054514987722,NA,0.803016356522665,0.849406688500559,0.73798604475347,0.818508644419165,5
"401","RG-2","RG-4",0.815920549136242,0.830372297982911,0.82404533241412,0.844756449615303,0.828327052480612,0.837954889623773,0.83022942854216,6
"402","RG-2","RG-5",0.560641222612182,0.725977133350908,0.782253865500064,0.850828844082859,0.715672746429786,0.831191040624815,0.744427475433436,6
"403","RG-2","RG-6",0.822185866800007,0.844019043331057,0.805026643017376,0.838147218301555,0.844019043331057,0.850460768997035,0.833976430629681,6
"404","RG-2","RG-7",0.828281537956403,0.82253957069301,0.817260385398041,0.839472411121129,0.838863993905162,0.794944103017022,0.823560333681795,6
"405","RG-2","RG-8",0.844979751128163,0.845706473816961,0.81744948389013,0.825828393911841,0.83626506667729,0.842436127028987,0.835444216075562,6
"406","RG-2","RG-9",0.764908837004129,0.842502355883815,0.826411663898384,0.434172109506108,NA,0.648912859757177,0.703381565209923,5
"407","RG-2","ULExN",0.531525460374048,0.432082771059144,0.532952027726083,0.751678590917927,NA,0.42569221911293,0.534786213838026,5
"408","RG-3","RG-4",0.852533158343875,0.835504928318239,NA,0.806268539147636,0.836601417869124,0.538411005815345,0.773863809898844,5
"409","RG-3","RG-5",0.691008821157886,0.819447737805185,NA,0.847702374239543,0.772503036544433,0.791702907084887,0.784472975366387,5
"410","RG-3","RG-6",0.846280218657244,0.835672082086037,NA,0.845314398406087,0.821894055178138,0.846934331786919,0.839219017222885,5
"411","RG-3","RG-7",0.845754538508787,0.838248808078736,NA,0.711300580929261,0.805425741312875,0.640173823101284,0.768180698386188,5
"412","RG-3","RG-8",0.839727887712439,0.851588982441911,NA,0.60674477415653,0.853293296702927,0.851588982441911,0.800588784691143,5
"413","RG-3","RG-9",0.836301238724253,0.832252745693266,NA,0.583344882396521,NA,0.417155383911223,0.667263562681316,4
"414","RG-3","ULExN",0.751467072863774,0.458609721389795,NA,0.778127299631626,NA,0.527670862904173,0.628968739197342,4
"415","RG-4","RG-5",0.387150866801144,0.80638699058244,0.734760568557145,0.852533158343875,0.590752253947702,0.849516593095071,0.703516738554563,6
"416","RG-4","RG-6",0.853293296702927,0.826230674946367,0.839727887712439,0.540646312371385,0.525098562689303,0.850644806539947,0.739273590160395,6
"417","RG-4","RG-7",0.851404944898999,0.844019043331057,0.828275194896819,0.834744789959186,0.789426068069387,0.83419267733045,0.830343786414316,6
"418","RG-4","RG-8",0.835250794899099,0.844779181690109,0.76850235626772,0.843258904972005,0.837361556228176,0.852533158343875,0.83028099206683,6
"419","RG-4","RG-9",0.403658117444332,0.83001212699066,0.851773019984823,0.661947911602733,NA,0.439257606043334,0.637329756413176,5
"420","RG-4","ULExN",0.417493090952698,0.457073255791357,0.543012643855649,0.844779181690109,NA,0.435749322570324,0.539621498972027,5
"421","RG-5","RG-6",0.564807633517411,0.732257160758086,0.800615839926148,0.841203047520307,0.613106931763107,0.82576036870195,0.729625163697835,6
"422","RG-5","RG-7",0.769900508991856,0.814037097931978,0.804876236570005,0.825565249182978,0.821356574792734,0.850166826859612,0.814317082388194,6
"423","RG-5","RG-8",0.67676765468853,0.787567714920126,0.808530842526425,0.814988620540924,0.783750820064313,0.842393610454877,0.785666543865866,6
"424","RG-5","RG-9",0.665268499781347,0.825336094729829,0.817381851708353,0.852533158343875,NA,0.832471553423755,0.798598231597432,5
"425","RG-5","ULExN",0.642876226255784,0.443323944057148,0.632580120987154,0.850644806539947,NA,0.591903186055071,0.632265656779021,5
"426","RG-6","RG-7",0.839647209791087,0.837488669719684,0.840027278970613,0.838503509928672,0.831491504033472,0.843447690951352,0.838434310565813,6
"427","RG-6","RG-8",0.826411663898384,0.848264734800063,0.831885987480054,0.845539320049161,0.831241840207207,0.842113807752016,0.837576225697814,6
"428","RG-6","RG-9",0.830476366415374,0.824683648571823,0.549265583542279,0.847320558898099,NA,0.761892271755326,0.76272768583658,5
"429","RG-6","ULExN",0.42569221911293,0.424552017921164,0.419903533256388,0.482316401036521,NA,0.42569221911293,0.435631278087986,5
"430","RG-7","RG-8",0.835723736048727,0.836343572499695,0.834831139980019,0.826580766393822,0.839250173258843,0.841507759314168,0.835706191249212,6
"431","RG-7","RG-9",0.834347324137635,0.802823792452444,0.841387085063219,0.427976039847912,NA,0.425227890502746,0.666352426400791,5
"432","RG-7","ULExN",0.534206219179355,0.427814353458291,0.730223726590237,0.842107959452323,NA,0.42569221911293,0.592008895558627,5
"433","RG-8","RG-9",0.829887731081615,0.833498767826226,0.79305007652014,0.551628160073807,NA,0.757237621100334,0.753060471320424,5
"434","RG-8","ULExN",0.524336248879026,0.451822978588905,0.422925914984529,0.479280203802743,NA,0.481025270382444,0.471878123327529,5
"435","RG-9","ULExN",0.531266902841439,0.448557993724336,0.424460000474775,0.534673574566557,NA,0.42569221911293,0.472930138144007,5
"436","ChP-1","Unknown-1",NA,0.424932084985085,NA,NA,0.424932084985085,NA,0.424932084985085,2
"437","ChP-2","Unknown-1",NA,0.424932084985085,NA,NA,0.427212487368618,NA,0.426072286176851,2
"438","ChP-3","Unknown-1",NA,0.415451080762755,NA,NA,NA,NA,0.415451080762755,1
"439","DLExN","Unknown-1",NA,0.416422742337856,NA,NA,NA,NA,0.416422742337856,1
"440","DLX5InH","Unknown-1",NA,0.42569221911293,NA,NA,0.42569221911293,NA,0.42569221911293,2
"441","GB","Unknown-1",NA,0.419903533256388,NA,NA,0.42569221911293,NA,0.422797876184659,2
"442","IPC-1","Unknown-1",NA,0.523493686436704,NA,NA,0.42569221911293,NA,0.474592952774817,2
"443","IPC-2","Unknown-1",NA,0.474452586867389,NA,NA,0.425980268730462,NA,0.450216427798926,2
"444","IPC-3","Unknown-1",NA,0.512255594384591,NA,NA,0.426452353240774,NA,0.469353973812682,2
"445","MC-1","Unknown-1",NA,0.424932084985085,NA,NA,NA,NA,0.424932084985085,1
"446","MC-2","Unknown-1",NA,0.423987915964462,NA,NA,0.42569221911293,NA,0.424840067538696,2
"447","MC-3","Unknown-1",NA,0.424932084985085,NA,NA,NA,NA,0.424932084985085,1
"448","MC-4","Unknown-1",NA,0.420663667384232,NA,NA,NA,NA,0.420663667384232,1
"449","MC-5","Unknown-1",NA,0.742564337386677,NA,NA,NA,NA,0.742564337386677,1
"450","N-1","Unknown-1",NA,0.424932084985085,NA,NA,0.42569221911293,NA,0.425312152049008,2
"451","N-2","Unknown-1",NA,0.396263192610117,NA,NA,0.421994756695822,NA,0.409128974652969,2
"452","RG-1","Unknown-1",NA,0.42569221911293,NA,NA,0.426452353240774,NA,0.426072286176852,2
"453","RG-10","Unknown-1",NA,0.416395249783379,NA,NA,0.42569221911293,NA,0.421043734448154,2
